orig.ident	nCount_RNA	nFeature_RNA	percent.mt	ID	Cell_id	Embryo	Grade	Day	Preservation	Batch	Group	Index	Lineage	inferCNV_CNV_count	inferCNV_ploidy_sc
ST1024	451745	8606	1.30006973	human_E27_D6_Cryo_NC_22	ST1024_R5.sc66	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	146232	6555	2.527490563	human_E27_D6_Cryo_NC_23	ST1024_R5.sc67	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	332899	7917	1.715234951	human_E27_D6_Cryo_NC_24	ST1024_R5.sc68	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	195008	7170	2.474770266	human_E27_D6_Cryo_NC_25	ST1024_R5.sc69	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	150233	7137	2.492794526	human_E27_D6_Cryo_NC_26	ST1024_R5.sc70	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	343632	7814	1.460865112	human_E27_D6_Cryo_NC_27	ST1024_R5.sc71	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	264229	7171	1.860885823	human_E27_D6_Cryo_NC_28	ST1024_R5.sc72	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	76530	5911	3.712269698	human_E27_D6_Cryo_NC_29	ST1024_R5.sc73	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	395672	7863	1.69433268	human_E27_D6_Cryo_NC_30	ST1024_R5.sc74	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	118842	5770	3.276619377	human_E27_D6_Cryo_NC_31	ST1024_R5.sc75	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	233747	7662	1.999597856	human_E27_D6_Cryo_NC_32	ST1024_R5.sc76	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	126092	4522	1.477492624	human_E27_D6_Cryo_NC_33	ST1024_R5.sc77	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	223188	6798	2.118393462	human_E27_D6_Cryo_NC_34	ST1024_R5.sc78	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	86565	5150	9.32131924	human_E27_D6_Cryo_NC_35	ST1024_R5.sc79	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	0	euploidy
ST1024	182615	6694	2.641623087	human_E27_D6_Cryo_NC_4	ST1024_R5.sc40	E27	4CC	D6	Cryo	ST1024	ICSI	ST1024_R5	TE	1	aneuploidy
ST1024	165276	6236	0.679469493	human_E28_D6_NC_10	ST1024_R7.sc10	E28	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	1	aneuploidy
ST1024	30773	5189	7.2628603	human_E28_D6_NC_14	ST1024_R7.sc14	E28	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	38927	4468	19.70611658	human_E28_D6_NC_24	ST1024_R7.sc24	E28	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	60821	5157	2.607651962	human_E28_D6_NC_35	ST1024_R7.sc35	E28	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	1	aneuploidy
ST1003	74365	7418	6.162845425	human_E29_D6_NC_1	ST1003_R2.sc1	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	56341	5627	2.034042704	human_E29_D6_NC_11	ST1003_R2.sc11	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	74737	7167	5.547453069	human_E29_D6_NC_12	ST1003_R2.sc12	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	37196	5355	6.414668244	human_E29_D6_NC_13	ST1003_R2.sc13	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	85535	8819	4.580581049	human_E29_D6_NC_14	ST1003_R2.sc14	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	95772	7092	1.357390469	human_E29_D6_NC_15	ST1003_R2.sc15	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	53451	6021	2.862434753	human_E29_D6_NC_17	ST1003_R2.sc17	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	146186	8796	4.276059267	human_E29_D6_NC_18	ST1003_R2.sc18	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	126007	8159	2.301459443	human_E29_D6_NC_19	ST1003_R2.sc19	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	14240	4285	5.421348315	human_E29_D6_NC_2	ST1003_R2.sc2	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	29597	5121	3.2300571	human_E29_D6_NC_20	ST1003_R2.sc20	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	80055	6219	4.638061333	human_E29_D6_NC_21	ST1003_R2.sc21	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	22659	4257	2.480250673	human_E29_D6_NC_22	ST1003_R2.sc22	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	17075	4514	11.03953148	human_E29_D6_NC_23	ST1003_R2.sc23	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	85721	7124	5.169095088	human_E29_D6_NC_24	ST1003_R2.sc24	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	188440	9181	3.079494799	human_E29_D6_NC_25	ST1003_R2.sc25	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	104293	7952	4.457633782	human_E29_D6_NC_26	ST1003_R2.sc26	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	67790	7434	5.550966219	human_E29_D6_NC_27	ST1003_R2.sc27	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	180830	9764	4.01482055	human_E29_D6_NC_28	ST1003_R2.sc28	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	37371	5926	7.021487249	human_E29_D6_NC_29	ST1003_R2.sc29	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	16389	4060	7.712490085	human_E29_D6_NC_3	ST1003_R2.sc3	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	144415	8142	3.899871897	human_E29_D6_NC_30	ST1003_R2.sc30	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	97636	8195	5.139497726	human_E29_D6_NC_31	ST1003_R2.sc31	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	79389	7512	5.022106337	human_E29_D6_NC_32	ST1003_R2.sc32	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	135109	7472	5.378620225	human_E29_D6_NC_33	ST1003_R2.sc33	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	78282	7411	5.650085588	human_E29_D6_NC_34	ST1003_R2.sc34	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	189346	9200	3.37002102	human_E29_D6_NC_35	ST1003_R2.sc35	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	132174	7461	4.820917881	human_E29_D6_NC_36	ST1003_R2.sc36	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	135167	7748	3.887043435	human_E29_D6_NC_37	ST1003_R2.sc37	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	134832	7776	3.519194257	human_E29_D6_NC_39	ST1003_R2.sc39	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	88956	6715	4.184091011	human_E29_D6_NC_40	ST1003_R2.sc40	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	135433	7202	4.061048637	human_E29_D6_NC_42	ST1003_R2.sc42	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	70394	6244	5.304429355	human_E29_D6_NC_43	ST1003_R2.sc43	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	183761	8212	4.253895005	human_E29_D6_NC_44	ST1003_R2.sc44	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	1	aneuploidy
ST1003	186699	8198	3.516890824	human_E29_D6_NC_45	ST1003_R2.sc45	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	44653	6511	5.025418225	human_E29_D6_NC_46	ST1003_R2.sc46	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	89084	7699	4.535045575	human_E29_D6_NC_47	ST1003_R2.sc47	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	253030	9030	2.941153223	human_E29_D6_NC_48	ST1003_R2.sc48	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	107579	7312	4.763011368	human_E29_D6_NC_49	ST1003_R2.sc49	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	53436	6622	12.70117524	human_E29_D6_NC_5	ST1003_R2.sc5	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	297999	8670	2.483900953	human_E29_D6_NC_50	ST1003_R2.sc50	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	59217	6301	4.746947667	human_E29_D6_NC_6	ST1003_R2.sc6	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	82809	7363	4.980135009	human_E29_D6_NC_7	ST1003_R2.sc7	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	35180	6547	8.888573053	human_E29_D6_NC_8	ST1003_R2.sc8	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	37483	4950	5.362430969	human_E29_D6_NC_9	ST1003_R2.sc9	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1008	106201	7977	4.893550908	human_E3_D5_Allo_ST_1	ST1008_R3.sc81	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	EPI	1	aneuploidy
ST1008	217238	8245	2.664819231	human_E3_D5_Allo_ST_10	ST1008_R3.sc90	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	TE	1	aneuploidy
ST1008	30733	5459	19.7702795	human_E3_D5_Allo_ST_11	ST1008_R3.sc91	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	294611	9026	3.81893412	human_E3_D5_Allo_ST_12	ST1008_R3.sc92	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	TE	1	aneuploidy
ST1008	226486	9209	3.493372659	human_E3_D5_Allo_ST_13	ST1008_R3.sc93	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	183637	8284	3.022266755	human_E3_D5_Allo_ST_14	ST1008_R3.sc94	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	TE	1	aneuploidy
ST1008	213698	9315	2.832969892	human_E3_D5_Allo_ST_15	ST1008_R3.sc95	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	TE	2	aneuploidy
ST1008	278733	8383	2.484097685	human_E3_D5_Allo_ST_16	ST1008_R3.sc96	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	EPI	1	aneuploidy
ST1008	282999	9918	2.961847922	human_E3_D5_Allo_ST_4	ST1008_R3.sc84	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	TE	1	aneuploidy
ST1008	92941	7657	5.018237376	human_E3_D5_Allo_ST_5	ST1008_R3.sc85	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	TE	1	aneuploidy
ST1008	475745	10451	2.211899232	human_E3_D5_Allo_ST_6	ST1008_R3.sc86	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	TE	1	aneuploidy
ST1008	167778	8497	3.570789972	human_E3_D5_Allo_ST_7	ST1008_R3.sc87	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	EPI	0	euploidy
ST1008	141362	8555	4.2210778	human_E3_D5_Allo_ST_8	ST1008_R3.sc88	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	EPI	0	euploidy
ST1008	646902	10998	1.183641417	human_E3_D5_Allo_ST_9	ST1008_R3.sc89	E3	5CC	D5	Fresh	ST1008	ST	ST1008_R3	EPI	1	aneuploidy
ST1003	188285	8166	3.046976658	human_E30_D6_NC_1	ST1003_R2.sc51	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	2	aneuploidy
ST1003	123394	7717	3.650906851	human_E30_D6_NC_10	ST1003_R2.sc60	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	113026	6982	3.824783678	human_E30_D6_NC_11	ST1003_R2.sc61	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	226158	8648	3.065998108	human_E30_D6_NC_12	ST1003_R2.sc62	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	42732	4945	5.660863053	human_E30_D6_NC_13	ST1003_R2.sc63	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	79516	6522	4.712259168	human_E30_D6_NC_14	ST1003_R2.sc64	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	153026	7688	3.703945735	human_E30_D6_NC_15	ST1003_R2.sc65	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	188253	8046	3.061836996	human_E30_D6_NC_17	ST1003_R2.sc67	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	53498	4366	1.379490822	human_E30_D6_NC_18	ST1003_R2.sc68	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	163445	7757	3.21270152	human_E30_D6_NC_19	ST1003_R2.sc69	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	267930	9299	2.580151532	human_E30_D6_NC_2	ST1003_R2.sc52	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	84795	6851	5.67132496	human_E30_D6_NC_20	ST1003_R2.sc70	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	260539	8858	2.307907837	human_E30_D6_NC_21	ST1003_R2.sc71	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	233080	8510	2.518877639	human_E30_D6_NC_22	ST1003_R2.sc72	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	124217	7830	3.964835731	human_E30_D6_NC_23	ST1003_R2.sc73	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	321684	9183	2.465773865	human_E30_D6_NC_24	ST1003_R2.sc74	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	229709	13270	3.347278513	human_E30_D6_NC_25	ST1003_R2.sc75	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	110803	8010	4.371722787	human_E30_D6_NC_26	ST1003_R2.sc76	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	211251	8349	2.79525304	human_E30_D6_NC_28	ST1003_R2.sc78	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	162920	7575	3.062239136	human_E30_D6_NC_29	ST1003_R2.sc79	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	196104	7913	2.34110472	human_E30_D6_NC_3	ST1003_R2.sc53	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	1	aneuploidy
ST1003	202802	7800	2.915651719	human_E30_D6_NC_30	ST1003_R2.sc80	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	282312	10063	2.916631245	human_E30_D6_NC_31	ST1003_R2.sc81	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	65904	4984	1.76620539	human_E30_D6_NC_32	ST1003_R2.sc82	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	1	aneuploidy
ST1003	244698	8140	1.698420093	human_E30_D6_NC_33	ST1003_R2.sc83	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	252200	8516	2.890563045	human_E30_D6_NC_34	ST1003_R2.sc84	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	232886	7834	2.781618474	human_E30_D6_NC_36	ST1003_R2.sc86	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	1	aneuploidy
ST1003	143932	7400	3.730928494	human_E30_D6_NC_37	ST1003_R2.sc87	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	91097	6075	4.797084426	human_E30_D6_NC_38	ST1003_R2.sc88	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	45219	4026	1.937238771	human_E30_D6_NC_39	ST1003_R2.sc89	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	191302	8444	3.387837033	human_E30_D6_NC_4	ST1003_R2.sc54	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	157521	7667	2.309533332	human_E30_D6_NC_40	ST1003_R2.sc90	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	154439	7792	2.858086364	human_E30_D6_NC_41	ST1003_R2.sc91	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	395189	10073	1.865689581	human_E30_D6_NC_42	ST1003_R2.sc92	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	141312	7797	3.637341486	human_E30_D6_NC_43	ST1003_R2.sc93	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	52404	6708	3.829860316	human_E30_D6_NC_44	ST1003_R2.sc94	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	153618	7883	3.584866357	human_E30_D6_NC_45	ST1003_R2.sc95	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	249359	8851	2.484369924	human_E30_D6_NC_46	ST1003_R2.sc96	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1024	90143	4840	4.325349722	human_E30_D6_NC_47	ST1024_R7.sc41	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	EPI	0	euploidy
ST1024	88132	5375	4.059819362	human_E30_D6_NC_48	ST1024_R7.sc42	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	EPI	0	euploidy
ST1024	137500	7492	3.613090909	human_E30_D6_NC_49	ST1024_R7.sc43	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	EPI	0	euploidy
ST1003	236256	7872	2.455387376	human_E30_D6_NC_5	ST1003_R2.sc55	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1024	186726	6560	3.075093988	human_E30_D6_NC_50	ST1024_R7.sc44	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	162724	6588	3.387945232	human_E30_D6_NC_51	ST1024_R7.sc45	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	EPI	0	euploidy
ST1024	117374	6361	2.939322167	human_E30_D6_NC_52	ST1024_R7.sc46	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	154167	7830	3.419668282	human_E30_D6_NC_53	ST1024_R7.sc47	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	194867	6699	2.79523983	human_E30_D6_NC_54	ST1024_R7.sc48	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	182010	6796	2.729520356	human_E30_D6_NC_55	ST1024_R7.sc57	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	289242	8032	2.425304762	human_E30_D6_NC_56	ST1024_R7.sc58	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	216083	8063	2.979410689	human_E30_D6_NC_57	ST1024_R7.sc59	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1003	169018	8238	3.085470187	human_E30_D6_NC_6	ST1003_R2.sc56	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	0	euploidy
ST1003	274930	9548	2.569017568	human_E30_D6_NC_7	ST1003_R2.sc57	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	177951	7714	2.84010767	human_E30_D6_NC_8	ST1003_R2.sc58	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1003	87215	6356	5.161956086	human_E30_D6_NC_9	ST1003_R2.sc59	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	0	euploidy
ST1024	210519	9286	3.758805618	human_E31_D6_NC_1	ST1024_R7.sc60	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	205606	7385	2.963921286	human_E31_D6_NC_11	ST1024_R7.sc54	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	456049	8483	2.025220974	human_E31_D6_NC_12	ST1024_R7.sc55	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	180464	7146	3.454982711	human_E31_D6_NC_13	ST1024_R7.sc56	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	214010	7935	3.09705154	human_E31_D6_NC_14	ST1024_R7.sc65	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	153464	5852	4.341734869	human_E31_D6_NC_15	ST1024_R7.sc66	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	230633	7245	2.340948607	human_E31_D6_NC_17	ST1024_R7.sc68	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	181202	6937	3.066743193	human_E31_D6_NC_18	ST1024_R7.sc69	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	115221	6511	3.624339313	human_E31_D6_NC_19	ST1024_R7.sc70	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	150337	7175	4.257102377	human_E31_D6_NC_2	ST1024_R7.sc61	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	1	aneuploidy
ST1024	338178	8096	1.849026252	human_E31_D6_NC_20	ST1024_R7.sc71	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	123857	6532	3.141526115	human_E31_D6_NC_22	ST1024_R7.sc73	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	158827	7414	2.403243781	human_E31_D6_NC_24	ST1024_R7.sc75	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	150872	7249	2.967416088	human_E31_D6_NC_25	ST1024_R7.sc76	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	337410	8475	2.908627486	human_E31_D6_NC_27	ST1024_R7.sc78	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	EPI	0	euploidy
ST1024	325810	7942	2.115343298	human_E31_D6_NC_28	ST1024_R7.sc79	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	322484	8029	2.168479677	human_E31_D6_NC_3	ST1024_R7.sc62	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	64170	5553	6.217858813	human_E31_D6_NC_30	ST1024_R7.sc81	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	245772	8095	2.914082971	human_E31_D6_NC_31	ST1024_R7.sc82	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	147441	5460	2.85537944	human_E31_D6_NC_32	ST1024_R7.sc83	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	106507	5976	4.459800764	human_E31_D6_NC_33	ST1024_R7.sc84	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	27758	4076	3.606167591	human_E31_D6_NC_34	ST1024_R7.sc85	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	308221	7622	2.482958656	human_E31_D6_NC_37	ST1024_R7.sc89	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	184808	7179	2.177394918	human_E31_D6_NC_38	ST1024_R7.sc90	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	411980	9572	1.894266712	human_E31_D6_NC_4	ST1024_R7.sc63	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	486689	8326	1.623624121	human_E31_D6_NC_40	ST1024_R7.sc92	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	208109	8290	3.656257058	human_E31_D6_NC_5	ST1024_R7.sc64	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	2	aneuploidy
ST1024	205321	6980	2.785394577	human_E31_D6_NC_6	ST1024_R7.sc49	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
ST1024	272866	7539	2.404110442	human_E31_D6_NC_7	ST1024_R7.sc50	E31	4CB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	0	euploidy
