Sample	Total_base	Total_read	Clean_read	Mapped_read	Mapping_ratio	Dedup_read	Dedup_base	Genomic_base	Genomic_coverage	Genomic_depth	Lambda_percent	Conversion_ratio	CpG_TotalCpG.1X.	CpG_TotalUnique.1X.	CpG_MeanCov.1X.	CpG_MethRatio.1X.	CpG_MethReadRatio.1X.	CpG_TotalCpG.3X.	CpG_TotalUnique.3X.	CpG_MeanCov.3X.	CpG_MethRatio.3X.	CpG_MethReadRatio.3X.	CpG_TotalCpG.5X.	CpG_TotalUnique.5X.	CpG_MeanCov.5X.	CpG_MethRatio.5X.	CpG_MethReadRatio.5X.	CpG_TotalCpG.10X.	CpG_TotalUnique.10X.	CpG_MeanCov.10X.	CpG_MethRatio.10X.	CpG_MethReadRatio.10X.	CHH_TotalCHH.1X.	CHH_TotalUnique.1X.	CHH_MeanCov.1X.	CHH_MethRatio.1X.	CHH_MethReadRatio.1X.	CHH_TotalCHH.3X.	CHH_TotalUnique.3X.	CHH_MeanCov.3X.	CHH_MethRatio.3X.	CHH_MethReadRatio.3X.	CHH_TotalCHH.5X.	CHH_TotalUnique.5X.	CHH_MeanCov.5X.	CHH_MethRatio.5X.	CHH_MethReadRatio.5X.	CHH_TotalCHH.10X.	CHH_TotalUnique.10X.	CHH_MeanCov.10X.	CHH_MethRatio.10X.	CHH_MethReadRatio.10X.	CHG_TotalCHG.1X.	CHG_TotalUnique.1X.	CHG_MeanCov.1X.	CHG_MethRatio.1X.	CHG_MethReadRatio.1X.	CHG_TotalCHG.3X.	CHG_TotalUnique.3X.	CHG_MeanCov.3X.	CHG_MethRatio.3X.	CHG_MethReadRatio.3X.	CHG_TotalCHG.5X.	CHG_TotalUnique.5X.	CHG_MeanCov.5X.	CHG_MethRatio.5X.	CHG_MethReadRatio.5X.	CHG_TotalCHG.10X.	CHG_TotalUnique.10X.	CHG_MeanCov.10X.	CHG_MethRatio.10X.	CHG_MethReadRatio.10X.	orig.ident	nCount_RNA	nFeature_RNA	percent.mt	Cell_id	Embryo	Grade	Day	Preservation	Batch	Group	Index	Lineage	Stage	PBAT_index	PBAT_batch	lambda_percent	Meth_QC
human_E43_D5_Allo_ST_25	3110573550	41474314	38518708	15165490	39.3718	8550005	1201052954	1145292467	20.3015	0.3902	4.6426	99.4337	14314144	9957601	1.437509296	26.40474214	24.25684327	3390653	907612	3.735795692	17.44130394	16.47330102	868312	132742	6.541350891	11.93828592	11.49920552	143366	4984	28.7652488	8.579398074	10.03229092	141328054	108521190	1.302308369	0.744505528	0.774138571	21255410	6100496	3.484210136	0.781293178	1.002234147	3524240	589772	5.975597349	1.420545635	2.427108849	327162	13764	23.76939843	10.26702194	13.58227389	49030250	36555298	1.34126249	0.681044176	0.679930456	8603082	2437951	3.528816617	0.590812867	0.690131776	1592786	267578	5.952604474	0.609135467	1.149191134	130889	5794	22.59043838	3.124594408	7.765403586	ST0111	146164	5935	4.36495990804849	ST0111_R1.sc25	E43	5BB	D5	Fresh	ST0111	ST	ST0111_R1	EPI	5	ST0222_D2	ST0222	10	Pass
human_E43_D5_Allo_ST_26	3036662100	40488828	37634012	19253570	51.16	13424702	1880290233	1862649677	32.4521	0.6347	0.9382	99.4351	13250146	9264962	1.430134954	25.99002663	23.83297907	3073146	821780	3.73962131	17.03315864	16.01663323	780116	117283	6.651569281	11.52071502	10.89197255	140874	4149	33.95372379	8.763381538	8.648107884	127351380	98064352	1.298651114	1.110178935	1.092289123	18881629	5419021	3.484324752	0.92181371	1.128675241	3123469	519565	6.011700172	1.536134574	2.485116356	308714	11528	26.77949341	11.44408223	12.58470766	44570020	33362092	1.335947998	0.978036282	0.938732954	7665469	2172183	3.528924128	0.705390117	0.805514516	1411686	235274	6.000178515	0.70205012	1.258006178	128158	4971	25.78113056	4.367356669	7.57580073	ST0111	300135	8603	2.55518350075799	ST0111_R1.sc26	E43	5BB	D5	Fresh	ST0111	ST	ST0111_R1	EPI	5	ST0222_D2	ST0222	10	Pass
human_E43_D5_Allo_ST_27	2983933500	39785780	37196418	19409148	52.1802	13607330	1907300605	1843559549	32.4066	0.6282	3.342	99.4692	13166380	9304693	1.415025729	25.64657677	23.52295367	2938770	789545	3.72210577	16.3173389	15.43780112	728642	109839	6.633727547	10.73184625	10.6666958	131923	4135	31.90399033	9.285755744	11.19963979	126591504	98674351	1.282922084	0.815088027	0.842432577	17523830	5051222	3.469225863	0.803287216	1.087074395	2783766	462386	6.02043747	1.446649596	2.911206355	282959	10347	27.34696047	13.24494056	17.55662601	44331548	33567279	1.320677437	0.744132256	0.742828982	7212674	2051456	3.515880428	0.612976856	0.755539303	1289086	215043	5.994549927	0.654265798	1.44265734	118294	4618	25.61585102	4.288549155	10.01742793	ST0111	232298	8737	2.70299356860584	ST0111_R1.sc27	E43	5BB	D5	Fresh	ST0111	ST	ST0111_R1	EPI	5	ST0222_D2	ST0222	10	Pass
human_E43_D5_Allo_ST_29	1682459550	22432794	21024462	10676453	50.7811	7673905	1056165019	1032052808	22.059	0.3517	2.283	99.4533	13094978	9412128	1.391287709	28.48546123	26.16122281	2735601	734804	3.722898895	17.63961169	16.7953357	659951	95469	6.912725597	11.28181672	11.85873153	144125	3787	38.05782942	9.841486665	14.44146137	128761325	101758972	1.265355992	0.794987823	0.842633992	16371599	4730246	3.461046001	0.798308088	1.245294938	2492245	400495	6.222911647	1.516287195	4.097103118	339523	9913	34.25027741	15.64964592	22.25968718	44716404	34379124	1.300684799	0.738768918	0.754541145	6700031	1915380	3.498016582	0.618873665	0.86672236	1133037	185763	6.09936855	0.690955088	2.133221272	125783	3989	31.53246428	5.608395588	14.48376402	ST0111	298260	9382	2.23093944880306	ST0111_R1.sc29	E43	5BB	D5	Fresh	ST0111	ST	ST0111_R1	TE	5	ST0222_D2	ST0222	10	Pass
human_E43_D5_Allo_ST_31	3014917200	40198896	37456020	19485687	52.0228	14116684	1977447629	1954658653	35.4854	0.666	1.1524	99.4494	13853459	9738624	1.422527351	25.81739382	23.85668806	3147289	847678	3.712835534	17.36188874	16.45065005	775097	118340	6.549746493	11.78940899	11.50359576	128348	4077	31.48099092	8.562519009	10.88130395	136653099	105651686	1.293430367	0.808123922	0.832176292	19710687	5687689	3.465500135	0.794330508	1.045598725	3097174	519023	5.967315514	1.488050973	2.737883813	291900	11243	25.96282131	12.65423463	16.41586125	47455330	35652515	1.3310514	0.735472245	0.728271363	7989396	2275599	3.51089801	0.597111029	0.719936508	1414465	237448	5.956946363	0.644582014	1.315137674	118706	4766	24.90684012	4.151233739	9.35679595	ST0111	86443	7353	3.83258332080099	ST0111_R1.sc31	E43	5BB	D5	Fresh	ST0111	ST	ST0111_R1	TE	5	ST0222_D2	ST0222	10	Pass
human_E43_D5_Allo_ST_39	73380600	978408	956990	468032	48.9067	260026	36639498	35913928	1.0011	0.0122	1.9803	99.4426	14267279	8344734	1.709734427	30.91071044	27.34124486	5493779	1332177	4.123910712	21.71633828	19.9793746	2182703	331231	6.589670049	15.48305461	14.54856774	362134	25095	14.43052401	8.882862323	9.468270364	144044825	96967850	1.485490552	1.367331842	1.246881192	38370733	10215664	3.756068426	0.884066755	0.969256519	10706898	1756420	6.095864315	0.969116407	1.238918373	997103	74640	13.35882905	2.77861254	4.535538595	49459897	31868661	1.551991689	1.178577049	1.0492546	15034515	3907506	3.847598699	0.7232292	0.758263533	4706771	761814	6.178372936	0.648868503	0.802425584	489073	37946	12.88865757	1.182256101	2.379185848	ST0111	107135	7446	3.98375880897932	ST0111_R1.sc39	E43	5BB	D5	Fresh	ST0111	ST	ST0111_R1	EPI	5	ST0222_D2	ST0222	10	Pass
human_E44_D5_Allo_ST_10	1550686650	20675822	18586816	8825259	47.4813	6364171	892255708	839359092	18.3267	0.286	5.9284	99.4255	26287873	15498604	1.696144569	24.94735647	21.90666616	9924097	2485079	3.993473447	16.67252785	15.48856868	3569124	561882	6.352088161	11.96737669	11.28044222	429301	25684	16.71472512	7.395714063	6.919134057	238744715	163440620	1.460742837	0.783121735	0.772846204	60085621	16312011	3.683520137	0.70247022	0.766686702	15208391	2565141	5.928871356	0.89995086	1.065268396	957697	68061	14.07115676	2.852399759	3.771426975	85043986	55579974	1.530119212	0.719941832	0.689158793	24763973	6583894	3.761295823	0.5945567	0.605723112	7014169	1169323	5.998487159	0.560364972	0.618271225	497333	36442	13.64724768	0.896574282	1.518265106	ST0111	65674	7001	4.85884825044919	ST0111_R1.sc82	E44	5BB-	D5	Fresh	ST0111	ST	ST0111_R1	TE	5	ST0222_D3	ST0222	10	Pass
human_E44_D5_Allo_ST_13	1571643750	20955250	19200936	8270178	43.0717	5366249	753796726	727413217	15.565	0.2479	3.5001	99.4314	26105241	15493208	1.68494743	24.7290416	21.78693657	9700210	2432006	3.988563351	16.63443068	15.45573031	3450803	540396	6.385693084	11.70315961	11.1256267	431830	24147	17.88338096	6.875066468	7.871979043	237318231	163405586	1.452326305	0.727642097	0.743616872	58364515	15887176	3.673687193	0.694769998	0.816726405	14467203	2430420	5.952552645	0.916439755	1.307238955	989579	63873	15.49291563	4.03430307	7.310759636	84546961	55631376	1.519771163	0.675648065	0.665240231	24069510	6422458	3.747709989	0.588642467	0.636038699	6669667	1110767	6.004559912	0.562299681	0.749463513	481637	32820	14.67510664	1.087094455	3.373501122	ST0111	16280	4346	8.21253071253071	ST0111_R1.sc85	E44	5BB-	D5	Fresh	ST0111	ST	ST0111_R1	EPI	5	ST0222_D3	ST0222	10	Pass
human_E44_D5_Allo_ST_15	1741171500	23215620	21431968	10145339	47.3374	7235726	1014966059	987971789	20.8654	0.3366	2.6596	99.4524	13842398	9705199	1.42628688	27.51838092	25.0254353	3216594	856518	3.755430709	16.93655362	15.89138559	842790	128286	6.569617885	10.67877539	10.49847363	140942	4853	29.04224191	8.381574284	10.65752494	132174192	103186880	1.28092052	0.777197816	0.794841058	18377476	5268037	3.488486508	0.753576288	0.9728308	3078135	511695	6.015565913	1.152282786	2.261856085	307763	12691	24.25049247	10.51004255	13.89603705	45795350	34682286	1.320424784	0.710138377	0.707830488	7540751	2133402	3.534613261	0.594577253	0.716022177	1414777	236647	5.978427785	0.619947475	1.25716221	122414	5349	22.88539914	3.467098523	8.629692764	ST0111	22602	5015	5.23405008406336	ST0111_R1.sc87	E44	5BB-	D5	Fresh	ST0111	ST	ST0111_R1	TE	5	ST0222_D3	ST0222	10	Pass
human_E44_D5_Allo_ST_17	1636163700	21815516	20228706	9560115	47.2601	6544215	918492557	884950589	18.859	0.3015	3.6519	99.4447	25752761	15916488	1.617992675	25.32057429	22.60262758	8678500	2212837	3.921888508	17.08052459	15.86906333	2875525	449677	6.39464549	11.53163222	11.00955306	369260	17997	20.51786409	7.319198755	8.514248037	246734246	175576829	1.405277948	0.703109956	0.722201747	53104382	14711126	3.609810833	0.693289313	0.824043172	11720724	1969079	5.952388909	0.945403501	1.42171692	871321	48985	17.78750638	4.680444218	8.152623063	86453572	58878224	1.468345445	0.656283369	0.652176758	21874508	5942804	3.68083955	0.584193793	0.639054843	5468748	913927	5.983790828	0.581295749	0.805732553	401932	25192	15.95474754	1.264345427	3.86430859	ST0111	370533	9068	2.12936499583033	ST0111_R1.sc89	E44	5BB-	D5	Fresh	ST0111	ST	ST0111_R1	EPI	5	ST0222_D3	ST0222	10	Pass
human_E44_D5_Allo_ST_9	1873651650	24982022	22246884	11524647	51.8034	8974359	1254834381	1228034801	26.4004	0.4184	2.1357	99.446	11520427	8279879	1.391376251	20.52791633	18.79607876	2395740	654019	3.663104589	12.58207077	12.02895692	539101	81930	6.580019529	8.929851337	8.810791262	96751	2865	33.76998255	8.002198953	8.760632035	107746470	84757401	1.271233765	0.967728211	0.966295317	14115858	4103630	3.439846672	0.87273415	1.092389095	2072307	349962	5.921520051	1.727240386	2.81932442	188440	7204	26.15769017	16.22838284	15.87878619	37948061	29070898	1.305362531	0.855388519	0.828215184	5793428	1666613	3.476168733	0.634557861	0.739658858	940044	159383	5.898019237	0.711030097	1.337598591	75655	2790	27.11648746	6.304792115	9.510211486	ST0111	211012	9938	4.04289803423502	ST0111_R1.sc81	E44	5BB-	D5	Fresh	ST0111	ST	ST0111_R1	TE	5	ST0222_D3	ST0222	10	Pass
human_E45_D7_Allo_ST_33	1919847900	25597972	23424544	11768098	50.2383	8450386	1185358242	1137458316	23.7535	0.3876	4.041	99.3543	9114025	6359547	1.433124875	29.11344343	26.6170421	2149926	564808	3.806472288	18.85403856	17.66832304	590191	85939	6.867557221	12.56751103	12.20265074	121681	4048	30.05953557	8.497663043	11.42653389	90647222	69715507	1.30024475	0.867455436	0.888047867	13618287	3876217	3.513293244	0.777457905	1.08826258	2403959	391504	6.140317851	1.245622063	2.764942559	281484	10642	26.4502913	11.20650066	15.97320615	31301094	23415355	1.336776402	0.785450777	0.780336554	5448294	1529329	3.562538865	0.605892368	0.788758432	1076504	176311	6.105710931	0.641896308	1.557640901	112562	4673	24.08773807	3.856854269	10.08869858	ST0111	175327	7797	2.75485236158721	ST0111_R2.sc33	E45	4CB	D7	Fresh	ST0111	ST	ST0111_R2	EPI	4	ST0222_D4	ST0222	10	Pass
human_E45_D7_Allo_ST_34	1890016200	25200216	22796554	11068918	48.5552	7801978	1094569598	1067247267	22.183	0.3636	2.4962	99.3507	9266996	6520610	1.421185441	28.69034969	26.29628934	2111464	551002	3.832044167	18.35416409	17.34204711	586223	82180	7.133402288	12.06407484	12.42158155	137552	3636	37.83058306	9.985541804	14.21508586	91077543	70580715	1.290402669	1.004262758	1.046162884	13112492	3716556	3.528129806	0.859689325	1.41553147	2331727	364217	6.402026814	1.484780666	4.27901362	364047	10693	34.04535678	13.76114187	21.00494623	31495039	23762013	1.325436486	0.896149487	0.899106287	5248510	1472281	3.564883334	0.652603511	0.961375242	1024830	163669	6.261601158	0.719528988	2.272580906	131409	4344	30.25069061	4.881843923	13.57902899	ST0111	18240	3607	7.29714912280702	ST0111_R2.sc34	E45	4CB	D7	Fresh	ST0111	ST	ST0111_R2	TE	4	ST0222_D4	ST0222	10	Pass
human_E45_D7_Allo_ST_35	1745580300	23274404	21473774	10228843	47.6341	6469212	908441037	794887737	17.5952	0.2708	12.4998	99.3947	13178781	9280370	1.420070644	19.67232036	18.0370423	2980267	796532	3.741553384	12.56749476	12.03212004	748361	110366	6.780720512	8.725824167	8.992983346	146517	3907	37.50115178	8.575769132	10.85871523	125084200	97212734	1.286705917	0.959014747	0.979326862	17617070	5061664	3.480489815	0.855814507	1.229393828	2844119	464940	6.117174259	1.589594485	3.520265457	334336	10844	30.83142752	15.76499631	20.06376418	43867419	33136424	1.323842881	0.841669649	0.831230757	7229632	2052248	3.52278672	0.632658607	0.82224765	1301157	214705	6.060208193	0.710197806	1.732846152	132882	4713	28.19478039	5.15498833	11.57339263	ST0111	51553	5757	4.25581440459333	ST0111_R2.sc35	E45	4CB	D7	Fresh	ST0111	ST	ST0111_R2	TE	4	ST0222_D4	ST0222	10	Pass
human_E45_D7_Allo_ST_36	2349076350	31321018	28958376	14464890	49.9506	9658586	1355094969	1300201105	25.7686	0.443	4.0509	99.3902	11548012	8394698	1.375631619	25.53277036	23.50540008	2303219	619366	3.718671997	15.78928501	15.12932213	549883	78237	7.028426448	10.74894717	11.31786113	127860	3065	41.71615008	12.17878303	14.0324788	107635935	86026784	1.251190966	1.810784282	1.775056953	12798725	3699541	3.459544035	1.255155253	1.853091996	1927733	303791	6.345589567	2.461185387	5.82560075	304353	8610	35.34878049	24.47636005	26.71499029	37996598	29549120	1.285879173	1.514148576	1.452011869	5365215	1535400	3.494343494	0.913480513	1.250520486	892665	143682	6.212782394	1.068062249	3.043354775	116948	3502	33.39463164	10.53115363	17.59402965	ST0111	106793	7299	3.56577678312249	ST0111_R2.sc36	E45	4CB	D7	Fresh	ST0111	ST	ST0111_R2	TE	4	ST0222_D4	ST0222	10	Pass
human_E46_D6_Allo_ST_1	2022905100	26972068	24966436	12349125	49.4629	8820201	1237752813	1194274450	25.0961	0.4069	3.5127	99.3721	11530294	8163770	1.412373695	24.89224217	22.9637739	2552483	687583	3.712254375	16.47225118	15.64823917	623298	93747	6.648724759	11.51381292	11.23427491	113965	3272	34.83037897	9.229957213	10.65937209	112111909	86837609	1.291052463	0.754226337	0.7868855	16040692	4626019	3.467493757	0.806106026	1.061140978	2541506	424885	5.981632677	1.399212093	2.700018379	247533	8965	27.61104294	13.50403681	16.82928809	39045018	29457512	1.325468967	0.686654076	0.688355842	6453930	1839827	3.507900471	0.57593496	0.711514725	1135186	190251	5.966780727	0.629120162	1.383386846	100388	3746	26.79871863	4.617549386	9.949355999	ST0111	186553	8115	2.9643050500394	ST0111_R2.sc38	E46	5CB	D6	Fresh	ST0111	ST	ST0111_R2	TE	5	ST0222_D4	ST0222	10	Pass
human_E46_D6_Allo_ST_19	1787358300	23831444	21730074	11018213	50.7049	8719377	1192060155	1149404951	23.5305	0.3916	3.5783	99.3332	14926001	10405849	1.4343857	23.5979773	21.5998035	3519367	934809	3.764797943	15.01230575	14.34425245	924616	138436	6.679014129	9.963915167	10.55161472	165439	4520	36.60154867	9.162132743	14.13256705	141861486	110160922	1.287765965	1.011087487	1.040295471	20227820	5767009	3.507506231	0.881987486	1.295105525	3475478	558745	6.220150516	1.279774513	3.472191442	446229	12747	35.00658979	12.61474386	19.93751744	49448846	37224206	1.328405662	0.938186264	0.935927005	8340562	2350599	3.548270888	0.733191301	0.955967996	1591175	261169	6.092510979	0.738449471	1.916586453	163903	5502	29.78971283	4.306483097	12.85521973	ST0111	122972	7573	3.45119214130046	ST0111_R2.sc64	E46	5CB	D6	Fresh	ST0111	ST	ST0111_R2	TE	5	ST0318_D7	ST0318	10	Pass
human_E46_D6_Allo_ST_2	1975270500	26336940	24608110	12260691	49.8238	8844764	1242628200	1221936801	24.6613	0.4164	1.6651	99.3958	15275717	11123860	1.373238876	26.22187715	24.43332769	2966893	817180	3.630648082	17.62474646	16.66837976	633909	95605	6.630500497	11.95790701	11.07558086	118843	3722	31.92987641	9.525308974	7.723588432	155586318	123399589	1.260833357	0.732470288	0.753114088	18932953	5549010	3.411951501	0.831172128	0.981471194	2572148	432838	5.94251891	1.793240543	2.413507535	248676	10819	22.98511877	9.316128108	9.157597557	53437613	41274741	1.294680759	0.677929479	0.669867027	7644495	2215325	3.450732962	0.587956015	0.635724788	1165175	196613	5.926235803	0.624195246	0.928533207	101970	4548	22.42084433	2.737295515	4.570837893	ST0111	57614	5466	4.74711007741174	ST0111_R2.sc39	E46	5CB	D6	Fresh	ST0111	ST	ST0111_R2	TE	5	ST0222_D4	ST0222	10	Pass
human_E46_D6_Allo_ST_3	1999590600	26661208	24513782	10214136	41.6669	5620787	788309397	701297907	13.2929	0.239	11.0377	99.3884	14743499	10289428	1.432878387	31.43477432	29.08393446	3431207	936200	3.665036317	21.55420533	20.43492528	807761	130040	6.211634882	15.03793202	14.12746546	94544	3780	25.01164021	10.56715873	8.453238281	145531018	111367937	1.306758677	1.465092007	1.395386467	22180580	6414738	3.457753068	1.056477192	1.170817583	3495384	607995	5.74903412	1.553495588	2.058004943	190672	10253	18.5967034	11.36428265	12.37618219	50570743	37606332	1.344740109	1.294622136	1.214411353	8925123	2547213	3.503877768	0.864215066	0.917206906	1579959	272764	5.792402956	0.873393153	1.18592035	88924	4672	19.03339041	5.690881849	7.699705254	ST0111	221833	8721	2.96168739547317	ST0111_R2.sc40	E46	5CB	D6	Fresh	ST0111	ST	ST0111_R2	TE	5	ST0222_D4	ST0222	10	Pass
human_E47_D6_Allo_ST_1	2228896500	29718620	25890526	12040558	46.5057	7317369	1024560793	999419993	19.2121	0.3405	2.4538	99.4497	14223460	9793982	1.452265279	31.29588582	28.84030716	3480499	940878	3.699203297	21.46627127	20.36910664	860188	137402	6.260374667	15.46860526	14.62087946	106537	4424	24.08160036	10.68326854	9.902596657	137464641	104094598	1.320574205	1.021780816	1.011372971	22285320	6391577	3.486670035	0.917764625	1.045568219	3756734	646959	5.806757461	1.442644356	1.948954273	230885	12132	19.03107484	8.62799456	10.93696407	47999131	35312387	1.359271776	0.938553747	0.901687684	8955743	2537013	3.530034336	0.719556088	0.767744815	1674878	287299	5.829738356	0.712318734	0.985087379	101316	5406	18.74139845	2.88100259	5.730462513	ST0110	47784	5248	7.39159551314247	ST0110_R2.sc9	E47	5BC	D6	Fresh	ST0110	ST	ST0110_R2	EPI	5	ST0222_D5	ST0222	10	Pass
human_E47_D6_Allo_ST_10	1748269650	23310262	21265852	10303675	48.4517	7572208	1062038020	1040615103	22.4596	0.3546	2.0172	99.4492	10055512	7206847	1.395272024	34.6530251	32.19041322	2129464	575201	3.702121519	23.55081093	22.26864901	516162	78674	6.560769759	15.96711048	15.26323276	88622	3098	28.60619755	12.80637508	13.08021642	101441622	79222949	1.280457535	0.960575333	0.967967711	13895184	4009152	3.465866098	0.893820092	1.126189809	2185546	363993	6.004362721	1.493479078	2.674517297	221644	9059	24.46671818	11.97734629	14.88592012	34880716	26573286	1.312623362	0.87873593	0.861684563	5505274	1569927	3.506707	0.692357785	0.814432584	962779	161202	5.972500341	0.75543188	1.43179523	84912	3555	23.88523207	4.431060478	9.224821344	ST0110	235129	9067	2.87118985748249	ST0110_R2.sc18	E47	5BC	D6	Fresh	ST0110	ST	ST0110_R2	EPI	5	ST0222_D6	ST0222	10	Pass
human_E47_D6_Allo_ST_11	2427542100	32367228	28785604	14262270	49.5465	9351884	1309474440	1289608918	25.3004	0.4394	1.5171	99.4144	17169044	11370220	1.510001038	29.53315144	27.06690329	4773800	1267172	3.767286525	20.59489882	19.51297782	1311159	209053	6.271897557	14.72940977	14.16443241	152477	6627	23.00845028	10.28828429	11.37485352	167109392	122811125	1.360702396	0.789476994	0.814586365	31241730	8841981	3.533340549	0.793539122	0.970494661	5900868	1009728	5.844017399	1.253487632	1.968427075	364666	19201	18.99203167	9.17579449	14.50478441	58165447	41418734	1.404327013	0.754144791	0.749024265	12442830	3473811	3.581896079	0.659196056	0.736201588	2605169	444115	5.865978406	0.681320581	1.04277985	155106	8607	18.02091321	3.147533403	7.495529122	ST0110	243860	8332	2.64824079389814	ST0110_R2.sc19	E47	5BC	D6	Fresh	ST0110	ST	ST0110_R2	TE	5	ST0222_D5	ST0222	10	Pass
human_E47_D6_Allo_ST_13	1924589250	25661190	23172448	11825124	51.031	9047552	1265880855	1253473838	26.7061	0.4271	0.9801	99.3996	15245200	10593095	1.439163908	26.5785714	24.76488583	3613540	967612	3.734492751	18.85728143	18.1100631	919890	140590	6.543068497	13.41657415	13.75740632	149509	4682	31.93272106	10.6339513	16.31197012	151960729	116582431	1.30346166	0.819743588	0.872894206	22903151	6558743	3.492003117	0.860088628	1.243284814	3825131	630079	6.070875239	1.544926779	3.497028413	412194	13862	29.735536	12.43765113	21.22854413	52523435	39109641	1.342979216	0.767241493	0.784412428	9240027	2616204	3.531844994	0.6670693	0.877912495	1710356	285747	5.985560653	0.718857661	1.839676249	147737	5767	25.61765216	4.368602393	14.4770105	ST0110	68473	6178	4.47183561403765	ST0110_R2.sc21	E47	5BC	D6	Fresh	ST0110	ST	ST0110_R2	TE	5	ST0222_D6	ST0222	10	Pass
human_E47_D6_Allo_ST_15	1915333200	25537776	21912436	9945086	45.3856	7353350	1029355757	998529667	21.9036	0.3402	2.9947	99.3795	15644032	10531810	1.485407731	30.72151738	28.02927382	4174009	1092794	3.819575327	20.54118526	19.35864454	1207053	185455	6.508603165	13.74084268	13.62533663	183355	7404	24.76431659	9.161778768	13.98866336	153873727	115714953	1.329765281	1.035111448	1.055255383	26068019	7359983	3.541858589	0.916384262	1.245348895	4965134	827024	6.003615373	1.382202306	2.880089305	447285	20399	21.92681014	10.47991715	19.80323769	53451765	38869968	1.375143015	0.932476276	0.922766761	10601374	2946179	3.598346876	0.732600765	0.911788609	2281112	380905	5.98866384	0.768764154	1.595678516	186366	9709	19.19517973	3.864096199	11.7483747	ST0110	26362	4591	7.66254457173204	ST0110_R2.sc23	E47	5BC	D6	Fresh	ST0110	ST	ST0110_R2	TE	5	ST0222_D6	ST0222	10	Pass
human_E47_D6_Allo_ST_16	2153560200	28714136	24627738	10964488	44.5209	6968125	976190832	926945422	19.4818	0.3158	5.0447	99.4096	8396929	5175510	1.622435084	27.8259261	24.22994851	2899835	707267	4.10005698	16.91611341	16.26556591	1112059	165253	6.729433051	12.27622936	13.24498715	200204	11679	17.14222108	10.27135971	18.55154507	87592073	61470855	1.424936631	13.3160647	11.25921882	20462437	5454404	3.751544073	4.551722326	5.180156033	5543002	877387	6.317624948	4.040316109	6.759388972	705595	37370	18.88132192	11.84369494	27.59003598	29616018	19967893	1.483181926	11.21517744	9.145060669	7944393	2072943	3.83242231	3.370118267	3.785522868	2401358	379256	6.331760078	2.664305561	4.500423831	305037	18696	16.31562901	6.936345208	18.70781558	ST0110	140127	7745	3.4404504485217	ST0110_R2.sc24	E47	5BC	D6	Fresh	ST0110	ST	ST0110_R2	TE	5	ST0222_D6	ST0222	10	Pass
human_E47_D6_Allo_ST_19	1595555850	21274078	19513172	8125155	41.6393	5566556	782048878	748657044	16.9244	0.2551	4.2698	99.4121	12901874	8211355	1.571223507	50.10785402	46.10447042	4023726	972083	4.139282345	37.7408901	35.5532082	1432510	182376	7.85470676	29.07255922	28.54239857	428105	8867	48.28070373	20.68901094	27.6211813	124733804	90183838	1.383105962	1.728891903	1.901700908	25400929	6825618	3.721410867	1.154431334	2.69098773	6113866	878219	6.96166446	1.414861327	7.674720988	1301601	25521	51.0011755	10.48802947	31.78937729	43359970	30300459	1.431000435	1.899151507	1.977299011	10101533	2692713	3.75143322	1.336611949	2.27005404	2608830	391292	6.667220388	1.24945703	4.925587834	451278	11965	37.71650648	3.742666945	22.89963654	ST0110	154983	8268	4.34628314073156	ST0110_R2.sc27	E47	5BC	D6	Fresh	ST0110	ST	ST0110_R2	EPI	5	ST0222_D6	ST0222	10	Pass
human_E47_D6_Allo_ST_2	2037700050	27169334	23853260	11611753	48.6799	7087478	993547461	880987219	17.8935	0.3002	11.3291	99.434	12922964	9341302	1.38342214	29.2867929	27.36849354	2627380	710365	3.698633801	20.08802107	19.28067379	613891	89358	6.870017234	13.89892545	14.43560984	130948	3206	40.84466625	13.32194635	17.37090211	129455962	102319951	1.265207428	1.013841168	1.04480826	16305207	4724349	3.451312975	0.896679858	1.395373786	2410512	386948	6.229550224	1.678703392	4.645075573	339857	9717	34.97550684	18.58733971	25.033765	44721172	34419078	1.29931348	0.905747168	0.905779878	6611922	1895986	3.487326383	0.668956648	0.956656431	1087455	178286	6.099497437	0.778216798	2.490586608	124100	3866	32.10036213	7.094493016	16.7985004	ST0110	120542	7216	5.39645932538037	ST0110_R2.sc10	E47	5BC	D6	Fresh	ST0110	ST	ST0110_R2	EPI	5	ST0222_D5	ST0222	10	Pass
human_E47_D6_Allo_ST_20	1807014900	24093532	21922602	10733214	48.9596	7784698	1092534705	1066577928	23.2853	0.3634	2.3758	99.3923	17208494	11312904	1.521138516	17.76208835	16.41844485	4908807	1286290	3.816252167	12.9511233	12.42575023	1411800	218436	6.463220348	9.751141204	9.76534167	204633	7596	26.93957346	7.077804107	10.3037666	163602860	120482997	1.357891687	0.777107449	0.810461883	30473690	8581852	3.550945647	0.75884372	1.00212944	5916036	993580	5.954262364	1.201276233	2.247898005	471758	20566	22.93873383	10.18367694	15.89208836	57480824	40899992	1.405399395	0.711485144	0.71419524	12399433	3438249	3.606321997	0.609841434	0.732874711	2696832	452003	5.966402878	0.615950978	1.184354773	206943	10074	20.54228708	2.621534644	8.520166616	ST0110	88002	7453	4.81579964091725	ST0110_R2.sc28	E47	5BC	D6	Fresh	ST0110	ST	ST0110_R2	EPI	5	ST0222_D6	ST0222	10	Pass
